	FPP	POS	Dictionary Entry
6645	liceo	verb	liceo, licere, licui, licitus
6646	licitatio	noun	licitatio, licitationis, f
6647	licium	noun	licium, lici, n
6648	lictor	noun	lictor, lictoris, m
6649	ligamen	noun	ligamen, NULL, n
6650	ligamentum	noun	ligamentum, NULL, n
6651	lignarius	adj	lignarius, lignaria, NULL
6652	lignatio	noun	lignatio, lignationis, f
6653	lignator	noun	lignator, NULL, m
6654	ligneolus	adj	ligneolus, NULL, ligneolum
6655	ligneus	adj	ligneus, lignea, ligneum
6656	lignor	verb	lignor, NULL, NULL
6657	lignum	noun	lignum, ligni, n
6658	ligo	verb	ligo, ligare, ligavi, ligatus
6659	ligo	noun	ligo, ligonis, m
6660	ligula	noun	ligula, ligulae, f
6661	ligustrum	noun	ligustrum, ligustri, n
6662	lilium	noun	lilium, lili, n
6663	lima	noun	lima, limae, f
6664	limatulus	adj	limatulus, NULL, NULL
6665	limatus	adj	limatus, limata, limatum
6666	limbus	noun	limbus, NULL, m
6667	limen	noun	limen, liminis, n
6668	limes	noun	limes, limitis, m
6669	limo	noun	limo, NULL, m
6670	limosus	adj	limosus, limosa, NULL
6671	limpidus	adj	limpidus, limpida, limpidum
6672	limus	adj	limus, lima, limum
6673	limus	noun	limus, limi, m
6674	limus	noun	limus, limi, m
6675	linea	noun	linea, lineae, f
6676	lineamentum	noun	lineamentum, NULL, n
6677	lineus	adj	lineus, linea, lineum
6678	lingo	verb	lingo, lingere, NULL, linctus
6679	lingua	noun	lingua, linguae, f
6680	linquo	verb	linquo, linquere, liqui, NULL
6681	linteatus	adj	linteatus, linteata, NULL
6682	linteum	noun	linteum, lintei, n
6683	linteus	adj	linteus, lintea, linteum
6684	lintriculus	noun	lintriculus, NULL, m
6685	linum	noun	linum, lini, n
6686	lippio	verb	lippio, lippire, NULL, NULL
6687	lippitudo	noun	lippitudo, lippitudinis, f
6688	lippus	adj	lippus, lippa, NULL
6689	liquefacio	verb	liquefacio, liquefacere, NULL, liquefactus
6690	liqueo	verb	liqueo, liquere, licui, NULL
6691	liquesco	verb	liquesco, liquescere, NULL, NULL
6692	liquidus	adj	liquidus, liquida, liquidum
6693	liquo	verb	liquo, NULL, NULL, liquatus
6694	liquor	noun	liquor, liquoris, m
6695	lis	noun	lis, litis, -
6696	litatio	noun	litatio, litationis, f
6697	litigator	noun	litigator, litigatoris, m
6698	litigiosus	adj	litigiosus, litigiosa, litigiosum
6699	litigo	verb	litigo, litigare, NULL, litigatus
6700	lito	verb	lito, litare, litavi, NULL
6701	litoralis	adj	litoralis, litoralis, NULL
6702	litoreus	adj	litoreus, litorea, NULL
6703	littera	noun	littera, literae, f
6704	litterarius	adj	litterarius, litteraria, litterarium
6705	litterator	noun	litterator, litteratoris, m
6706	litteratura	noun	litteratura, literaturae, f
6707	literatus	adj	literatus, litterata, literatum
6708	litterula	noun	litterula, litterulae, f
6709	litura	noun	litura, liturae, f
6710	litus	noun	litus, litus, m
6711	lituus	noun	lituus, litui, m
6712	liveo	verb	liveo, livere, NULL, NULL
6713	lividulus	adj	lividulus, NULL, NULL
6714	lividus	adj	lividus, livida, lividum
6715	livor	noun	livor, NULL, m
6716	lixa	noun	lixa, lixae, m
6717	locatio	noun	locatio, locationis, f
6718	locator	noun	locator, NULL, m
6719	locatum	noun	locatum, locati, n
6720	locito	verb	locito, locitare, NULL, NULL
6721	loco	verb	loco, locare, locavi, locatus
6722	locuples	adj	locuples, locuples, locuples
6723	locupleto	verb	locupleto, locupletare, NULL, locupletatus
6724	locus	noun	locus, loci, m
6725	locusta	noun	locusta, locustae, f
6726	locutio	noun	locutio, locutionis, f
6727	lodix	noun	lodix, NULL, m
6728	logeum	noun	logeum, logei, n
6729	logica	noun	logica, NULL, n
6730	logos	noun	logos, logi, m
6731	loligo	noun	loligo, loliginis, f
6732	lolium	noun	lolium, loli, n
6733	longaevus	adj	longaevus, longaeva, longaevum
6734	longinquitas	noun	longinquitas, longinquitatis, f
6735	longinquus	adj	longinquus, longinqua, longinquum
6736	longitudo	noun	longitudo, longitudinis, f
6737	longiusculus	adj	longiusculus, NULL, longiusculum
6738	longulus	adj	longulus, longula, longulum
6739	longum	noun	longum, longi, n
6740	longurius	noun	longurius, longurii, m
6741	longus	adj	longus, longa, longum
6742	loquacitas	noun	loquacitas, loquacitatis, f
6743	loquax	adj	loquax, loquax, loquax
6744	loquela	noun	loquela, loquelae, f
6745	loquor	verb	loquor, NULL, locutus
6746	lorica	noun	lorica, loricae, f
6747	loricatus	adj	loricatus, loricata, loricatum
6748	loripes	adj	loripes, loripes, NULL
6749	lorum	noun	lorum, lori, n
6750	lubrico	verb	lubrico, NULL, NULL, lubricatus
6751	lubricus	adj	lubricus, lubrica, lubricum
6752	lucanica	noun	lucanica, NULL, f
6753	lucanus	adj	lucanus, lucana, lucanum
6754	lucar	noun	lucar, lucaris, n
6755	lucellum	noun	lucellum, lucelli, n
6756	luceo	verb	luceo, lucere, luxi, NULL
6757	Luceres	noun	Luceres, NULL, m
6758	lucerna	noun	lucerna, lucernae, f
6759	lucesco	verb	lucesco, lucescere, NULL, NULL
6760	lucidus	adj	lucidus, lucida, lucidum
6761	lucifer	adj	lucifer, lucifera, luciferum
6762	lucifugus	adj	lucifugus, lucifuga, NULL
