	FPP	POS	Dictionary Entry
671	caduceator	noun	caduceator, caduceatoris, m
672	caduceus	noun	caduceus, caducei, m
673	cadurcum	noun	cadurcum, cadurci, n
674	cadus	noun	cadus, cadi, m
675	caecitas	noun	caecitas, caecitatis, f
676	caedes	noun	caedes, caedis, f
677	caelamen	noun	caelamen, n indecl.
678	caelator	noun	caelator, caelatoris, m
679	caeles	noun	caeles, caelin, m
680	caelicola	noun	caelicola, caelicolae, f
681	caelum	noun	caelum, celi, n
682	caementum	noun	caementum, caementi, n
683	caena	noun	caena, f indecl.
684	caenum	noun	caenum, caeni, n
685	caepe	noun	caepe, caepis, n
686	caerimonia	noun	caerimonia, caerimoniae, f
687	caesaries	noun	caesaries, caesarie, f
688	caespes	noun	caespes, cespitis, m
689	caestus	noun	caestus, cestus, m
690	caetra	noun	caetra, f indecl.
691	calamister	noun	calamister, calamistri, m
692	calamitas	noun	calamitas, calamitatis, f
693	calamus	noun	calamus, calami, m
694	calathiscus	noun	calathiscus, calathisci, m
695	calathus	noun	calathus, calathi, m
696	calcar	noun	calcar, calcaris, n
697	calceamentum	noun	calceamentum, calciamenti, n
698	calceolus	noun	calceolus, calceoli, m
699	calceus	noun	calceus, calcei, m
700	calculus	noun	calculus, calculi, m
701	caliendrum	noun	caliendrum, n indecl.
702	caliga	noun	caliga, caligae, f
703	caligo	noun	caligo, caliginis, f
704	calix	noun	calix, calicis, m
705	calliditas	noun	calliditas, calliditatis, f
706	callis	noun	callis, callis, m
707	callum	noun	callum, callique, n
708	calo	noun	calo, m indecl.
709	calor	noun	calor, caloris, m
710	caltha	noun	caltha, calthae, f
711	calumnia	noun	calumnia, calumniae, f
712	calumniator	noun	calumniator, calumniatoris, m
713	calva	noun	calva, calvae, f
714	calvitium	noun	calvitium, n indecl.
715	camara	noun	camara, camarae, f
716	camella	noun	camella, f indecl.
717	camelus	noun	camelus, cameli, m
718	Camena	noun	Camena, camenae, f
719	camera	noun	camera, camarae, f
720	Camerinus	noun	Camerinus, camerini, m
721	caminus	noun	caminus, camini, m
722	cammarus	noun	cammarus, m indecl.
723	campus	noun	campus, campi, m
724	camus	noun	camus, m indecl.
725	canalis	noun	canalis, canalis, m
726	cancelli	noun	cancelli, m indecl.
727	cancer	noun	cancer, cancri, m
728	candela	noun	candela, candelae, f
729	candelabrum	noun	candelabrum, candelabri, n
730	candor	noun	candor, candoris, m
731	canicula	noun	canicula, caniculae, f
732	canis	noun	canis, canis, m
733	canistrum	noun	canistrum, canistri, n
734	canities	noun	canities, canitiei, f
735	canna	noun	canna, cannae, f
736	canor	noun	canor, canoris, m
737	cantamen	noun	cantamen, n indecl.
738	cantharis	noun	cantharis, cantharidis, f
739	cantharus	noun	cantharus, canthari, m
740	cantherius	noun	cantherius, cantherii, m
741	canticum	noun	canticum, cantici, n
742	cantilena	noun	cantilena, cantilenae, f
743	cantio	noun	cantio, cantionis, f
744	cantiuncula	noun	cantiuncula, f indecl.
745	cantor	noun	cantor, cantoris, m
746	cantus	noun	cantus, cantvs, m
747	capacitas	noun	capacitas, capacitatis, f
748	capedo	noun	capedo, f indecl.
749	capeduncula	noun	capeduncula, f indecl.
750	capella	noun	capella, capellae, f
751	caper	noun	caper, capri, m
752	capillus	noun	capillus, capilli, m
753	capis	noun	capis, capidis, f
754	capistrum	noun	capistrum, n indecl.
755	capito	noun	capito, capitonis, m
756	Capitolium	noun	Capitolium, capitoli, n
757	capitulum	noun	capitulum, capituli, n
758	capra	noun	capra, caprae, f
759	caprea	noun	caprea, capreae, f
760	capreolus	noun	capreolus, capreoli, m
761	Capricornus	noun	Capricornus, capricorni, m
762	caprificus	noun	caprificus, caprifici, f
763	caprimulgus	noun	caprimulgus, caprimulgi, m
764	capsa	noun	capsa, capsae, f
765	capsula	noun	capsula, f indecl.
766	capta	noun	capta, captae, f
767	captatio	noun	captatio, f indecl.
768	captator	noun	captator, m indecl.
769	captio	noun	captio, captionis, f
770	captiuncula	noun	captiuncula, f indecl.
771	captiva	noun	captiva, captiuae, f
772	captivitas	noun	captivitas, captiuitatis, f
773	captus	noun	captus, capti, m
774	captus	noun	captus, capti, m
775	capulus	noun	capulus, capuli, m
776	caput	noun	caput, capitis, n
777	carbasus	noun	carbasus, carbasi, m
778	carbo	noun	carbo, carbonis, m
779	carbunculus	noun	carbunculus, carbunculi, m
780	carcer	noun	carcer, carceris, m
781	carchesium	noun	carchesium, n indecl.
782	cardaces	noun	cardaces, m indecl.
783	cardo	noun	cardo, cardinis, m
784	carectum	noun	carectum, n indecl.
785	carex	noun	carex, caricis, f
786	Carica	noun	Carica, f indecl.
787	carina	noun	carina, carinae, f
788	Carinae	noun	Carinae, f indecl.
789	caris	noun	caris, f indecl.
790	caritas	noun	caritas, caritatis, f
791	carmen	noun	carmen, carminis, n
792	carnifex	noun	carnifex, carnificis, m
793	carnificina	noun	carnificina, carnificinae, f
794	carpentum	noun	carpentum, n indecl.
795	carptor	noun	carptor, m indecl.
796	carrus	noun	carrus, carri, m
797	caruncula	noun	caruncula, f indecl.
798	casa	noun	casa, casae, f
799	caseus	noun	caseus, casei, m
800	casia	noun	casia, casiae, f
801	cassis	noun	cassis, cassidis, f
802	Castalia	noun	Castalia, castaliae, f
803	castanea	noun	castanea, castaneae, f
804	castellum	noun	castellum, castelli, n
805	castigatio	noun	castigatio, castigationis, f
806	castigator	noun	castigator, m indecl.
807	castimonia	noun	castimonia, castimoniae, f
808	castitas	noun	castitas, castitatis, f
809	castor	noun	castor, castoris, m
810	castra	noun	castra, n indecl.
811	castrum	noun	castrum, castri, n
812	castra	noun	castra, n indecl.
813	casula	noun	casula, f indecl.
814	casus	noun	casus, cassi, m
815	Catamitus	noun	Catamitus, m indecl.
816	cataphractes	noun	cataphractes, cataphracti, m
817	cataplus	noun	cataplus, m indecl.
818	catapulta	noun	catapulta, catapultae, f
819	cataracta	noun	cataracta, cataractae, f
820	catasta	noun	catasta, catastae, f
821	cateia	noun	cateia, cateiae, f
822	catella	noun	catella, catellae, f
823	catella	noun	catella, catellae, f
824	catellus	noun	catellus, catelli, m
825	catena	noun	catena, catenae, f
826	caterva	noun	caterva, cateruae, f
827	cathedra	noun	cathedra, cathedrae, f
828	catillus	noun	catillus, catilli, m
829	catinus	noun	catinus, catini, m
830	catonium	noun	catonium, catoni, n
831	catulus	noun	catulus, catuli, m
832	cauda	noun	cauda, caudae, f
833	caudex	noun	caudex, caudicis, m
834	caulae	noun	caulae, f indecl.
835	caulis	noun	caulis, caulis, m
836	caupo	noun	caupo, cauponis, m
837	caupona	noun	caupona, cauponae, f
838	cauponula	noun	cauponula, f indecl.
839	Caurus	noun	Caurus, cori, m
840	causa	noun	causa, causae, f
841	causidicus	noun	causidicus, causidici, m
842	causula	noun	causula, f indecl.
843	cautes	noun	cautes, cautis, f
844	cotes	noun	cotes, f indecl.
845	cautio	noun	cautio, cautionis, f
846	cautor	noun	cautor, m indecl.
847	cavea	noun	cavea, caueae, f
848	caverna	noun	caverna, cauernae, f
849	cavillatio	noun	cavillatio, cavillationis, f
850	cavillator	noun	cavillator, m indecl.
851	cedrus	noun	cedrus, cedri, f
852	Celaeno	noun	Celaeno, f indecl.
853	celebratio	noun	celebratio, f indecl.
854	celebritas	noun	celebritas, celebritatis, f
855	celeritas	noun	celeritas, celeritatis, f
856	cella	noun	cella, cellae, f
857	cellula	noun	cellula, cellulae, f
858	cena	noun	cena, cenae, f
859	cenaculum	noun	cenaculum, cenaculi, n
860	cenatio	noun	cenatio, f indecl.
861	censor	noun	censor, censoris, m
862	censura	noun	censura, censurae, f
863	census	noun	census, census, m
864	centaureum	noun	centaureum, centaurei, n
865	Centaurus	noun	Centaurus, centauri, m
866	Centaurus	noun	Centaurus, centauri, m
867	centiceps	noun	centiceps, n indecl.
868	cento	noun	cento, m indecl.
869	centumviri	noun	centumviri, m indecl.
870	centunculus	noun	centunculus, m indecl.
871	centuria	noun	centuria, centuriae, f
872	centurio	noun	centurio, centurionis, m
873	centurionatus	noun	centurionatus, centurionatus, m
874	cenula	noun	cenula, f indecl.
875	cera	noun	cera, cerae, f
876	Ceramicus	noun	Ceramicus, m indecl.
877	cerarium	noun	cerarium, n indecl.
878	cerasus	noun	cerasus, cerasi, f
879	Cerberus	noun	Cerberus, cerberi, m
880	cercopithecus	noun	cercopithecus, m indecl.
881	cercurus	noun	cercurus, m indecl.
882	cerdo	noun	cerdo, m indecl.
883	cerebrum	noun	cerebrum, cerebri, n
884	Ceres	noun	Ceres, cererin, f
885	cereus	noun	cereus, cerei, m
886	cerintha	noun	cerintha, cerinthae, f
887	ceroma	noun	ceroma, ceromatis, n
888	certamen	noun	certamen, certaminis, n
889	certatio	noun	certatio, certationis, f
890	cerula	noun	cerula, f indecl.
891	cerussa	noun	cerussa, cerussae, f
892	cerva	noun	cerva, cervae, f
893	cervical	noun	cervical, n indecl.
894	cervicula	noun	cervicula, f indecl.
895	cervix	noun	cervix, cervicis, f
896	cervus	noun	cervus, cervi, m
897	cessatio	noun	cessatio, cessationis, f
898	cessator	noun	cessator, m indecl.
899	cessio	noun	cessio, cessionis, f
900	cestrosphendone	noun	cestrosphendone, f indecl.
901	ceterum	noun	ceterum, ceteri, n
902	ceterum	noun	ceterum, ceteri, n
903	chaos	noun	chaos, chai, n
904	chara	noun	chara, f indecl.
905	charistia	noun	charistia, n indecl.
906	Charites	noun	Charites, f indecl.
907	Charon	noun	Charon, charontis, m
908	charta	noun	charta, chartae, f
909	chartula	noun	chartula, chartulae, f
910	Charybdis	noun	Charybdis, charybdin, f
911	Chelae	noun	Chelae, f indecl.
912	chelydrus	noun	chelydrus, chelydri, m
913	cheragra	noun	cheragra, f indecl.
914	chiliarches	noun	chiliarches, m indecl.
915	chiliarchus	noun	chiliarchus, m indecl.
916	Chimaera	noun	Chimaera, chimaerae, f
917	chirographum	noun	chirographum, chirographi, n
918	chironomon	noun	chironomon, m indecl.
919	chirurgia	noun	chirurgia, chirurgiae, f
920	chlamys	noun	chlamys, chlamydis, f
921	choragium	noun	choragium, choragi, n
922	choraules	noun	choraules, choraulae, m
923	chorda	noun	chorda, chordae, f
924	chorea	noun	chorea, choreae, f
925	choreus	noun	choreus, chorei, m
926	chorus	noun	chorus, chori, m
927	chromis	noun	chromis, chromin, m
928	chrysolithos	noun	chrysolithos, chrysolithi, m
929	chrysophrys	noun	chrysophrys, f indecl.
930	cibaria	noun	cibaria, n indecl.
931	ciborium	noun	ciborium, n indecl.
932	cibus	noun	cibus, cibi, m
933	cicada	noun	cicada, cicadae, f
934	cicatrix	noun	cicatrix, cicatricis, f
935	cicer	noun	cicer, ciceris, n
936	ciconia	noun	ciconia, ciconiae, f
937	cicuta	noun	cicuta, cicutae, f
938	cidaris	noun	cidaris, cidaris, f
939	cilicium	noun	cilicium, cilici, n
940	cimex	noun	cimex, m indecl.
941	cincinnus	noun	cincinnus, cincinni, m
942	cinctus	noun	cinctus, cinctus, m
943	cingula	noun	cingula, f indecl.
944	ciniflo	noun	ciniflo, m indecl.
945	cinis	noun	cinis, cineris, m
946	cippus	noun	cippus, cippi, m
947	circamoerium	noun	circamoerium, n indecl.
948	Circe	noun	Circe, circae, f
949	circuitus	noun	circuitus, circuitus, m
950	circulator	noun	circulator, m indecl.
951	circulus	noun	circulus, circuli, m
952	circumluvio	noun	circumluvio, f indecl.
953	circummunitio	noun	circummunitio, f indecl.
954	circumpotatio	noun	circumpotatio, f indecl.
955	circumscriptio	noun	circumscriptio, circumscriptionis, f
956	circumscriptor	noun	circumscriptor, m indecl.
957	circumsessio	noun	circumsessio, circumsessionis, f
958	circumspectio	noun	circumspectio, f indecl.
959	circumspectus	noun	circumspectus, circumspectus, m
960	circumvectio	noun	circumvectio, circumvectionis, f
961	circus	noun	circus, circi, m
962	ciris	noun	ciris, cirin, f
963	cirrus	noun	cirrus, cirri, m
964	cisium	noun	cisium, n indecl.
965	cista	noun	cista, cistae, f
966	cistella	noun	cistella, f indecl.
967	cisterna	noun	cisterna, cisternae, f
968	cistophorus	noun	cistophorus, cistophori, m
969	cithara	noun	cithara, citharae, f
970	citharista	noun	citharista, m indecl.
971	citharistria	noun	citharistria, f indecl.
972	citharoedus	noun	citharoedus, citharoedi, m
973	civis	noun	civis, civis, m
974	civitas	noun	civitas, civitatis, f
975	clades	noun	clades, cladis, f
976	clamator	noun	clamator, m indecl.
977	clamor	noun	clamor, clamoris, m
978	clangor	noun	clangor, clangoris, m
979	clarigatio	noun	clarigatio, f indecl.
980	claritas	noun	claritas, claritatis, f
981	claritudo	noun	claritudo, claritudinis, f
982	classiarius	noun	classiarius, classiarii, m
983	classicula	noun	classicula, f indecl.
984	classicum	noun	classicum, classici, n
985	classis	noun	classis, classis, f
986	clatra	noun	clatra, n indecl.
987	claudicatio	noun	claudicatio, f indecl.
988	claustra	noun	claustra, n indecl.
989	clausula	noun	clausula, clausulae, f
990	clausum	noun	clausum, clausi, n
991	clava	noun	clava, clavae, f
992	clavarium	noun	clavarium, n indecl.
993	clavicula	noun	clavicula, claviculae, f
994	clavis	noun	clavis, clavis, f
995	clavus	noun	clavus, claui, m
996	clementia	noun	clementia, clementiae, f
997	clepsydra	noun	clepsydra, clepsydrae, f
998	cliens	noun	cliens, clientis, m
999	clienta	noun	clienta, clientae, f
1000	clientela	noun	clientela, clientelae, f
1001	clientulus	noun	clientulus, m indecl.
1002	Clio	noun	Clio, cliusque, f
1003	clipeatus	noun	clipeatus, clipeati, m
1004	clipeus	noun	clipeus, clipei, m
1005	clitellae	noun	clitellae, f indecl.
1006	clivus	noun	clivus, cliui, m
1007	cloaca	noun	cloaca, cloacae, f
1008	Cluacina	noun	Cluacina, cloacinae, f
1009	clunis	noun	clunis, clunis, m
1010	coacervatio	noun	coacervatio, f indecl.
1011	coactor	noun	coactor, m indecl.
1012	coactus	noun	coactus, coactus, m
1013	coagmentatio	noun	coagmentatio, f indecl.
1014	coagmentum	noun	coagmentum, n indecl.
1015	coagulum	noun	coagulum, coaguli, n
1016	coartatio	noun	coartatio, f indecl.
1017	coccum	noun	coccum, cocci, n
1018	coclea	noun	coclea, cocleae, f
1019	Cocles	noun	Cocles, coclitis, m
1020	Cocytus	noun	Cocytus, cocyti, m
1021	codicilli	noun	codicilli, m indecl.
1022	coemptio	noun	coemptio, coemptionis, f
1023	coeptum	noun	coeptum, coepti, n
1024	coercitio	noun	coercitio, f indecl.
1025	cogitatio	noun	cogitatio, cogitationis, f
1026	cogitatum	noun	cogitatum, cogitati, n
1027	cognata	noun	cognata, cognatae, f
1028	cognatio	noun	cognatio, cognationis, f
1029	cognitio	noun	cognitio, cognitionis, f
1030	cognitor	noun	cognitor, cognitoris, m
1031	cognomen	noun	cognomen, cognominis, n
1032	cognomentum	noun	cognomentum, n indecl.
1033	cohaerentia	noun	cohaerentia, f indecl.
1034	coheres	noun	coheres, coheredis, m
1035	cohors	noun	cohors, cohortis, f
1036	cohortatio	noun	cohortatio, cohortationis, f
1037	coitio	noun	coitio, coitionis, f
1038	colaphus	noun	colaphus, m indecl.
1039	colax	noun	colax, m indecl.
1040	colis	noun	colis, f indecl.
1041	collis	noun	collis, collis, m
1042	collum	noun	collum, colli, n
1043	collybus	noun	collybus, m indecl.
1044	collyrium	noun	collyrium, collyrii, n
1045	colona	noun	colona, colonae, f
1046	colonia	noun	colonia, coloniae, f
1047	colonus	noun	colonus, coloni, m
1048	color	noun	color, coloris, m
1049	colossus	noun	colossus, colossi, m
1050	coluber	noun	coluber, colubri, m
1051	colubra	noun	colubra, colubrae, f
1052	colum	noun	colum, coli, n
1053	columba	noun	columba, columbae, f
1054	columbus	noun	columbus, columbi, m
1055	columella	noun	columella, columellae, f
1056	columen	noun	columen, n indecl.
1057	columna	noun	columna, colvmnae, f
1058	columnarium	noun	columnarium, n indecl.
1059	colus	noun	colus, coli, m
1060	colyphia	noun	colyphia, n indecl.
1061	coma	noun	coma, comae, f
1062	combibo	noun	combibo, m indecl.
1063	comes	noun	comes, comitis, m
1064	cometes	noun	cometes, cometae, m
1065	cominus	noun	cominus, comini, m
1066	comissatio	noun	comissatio, comissationis, f
1067	comissator	noun	comissator, m indecl.
1068	comitas	noun	comitas, comitatis, f
1069	comitiatus	noun	comitiatus, m indecl.
1070	comitium	noun	comitium, comiti, n
1071	commanipularis	noun	commanipularis, m indecl.
1072	commeatus	noun	commeatus, commeatus, m
1073	commemoratio	noun	commemoratio, commemorationis, f
1074	commendatio	noun	commendatio, commendationis, f
1075	commendatrix	noun	commendatrix, f indecl.
1076	commentariolum	noun	commentariolum, n indecl.
1077	commentarius	noun	commentarius, commentari, m
1078	commentatio	noun	commentatio, f indecl.
1079	commentor	noun	commentor, m indecl.
1080	commentum	noun	commentum, commenti, n
1081	commercium	noun	commercium, commerci, n
1082	commilitium	noun	commilitium, n indecl.
1083	commilito	noun	commilito, m indecl.
1084	comminatio	noun	comminatio, comminationis, f
1085	comminiscor	noun	comminiscor, n indecl.
1086	commiseratio	noun	commiseratio, f indecl.
1087	commissio	noun	commissio, commissionis, f
1088	commissum	noun	commissum, commissi, n
1089	commissura	noun	commissura, commissurae, f
1090	commoditas	noun	commoditas, commoditatis, f
1091	commoratio	noun	commoratio, commorationis, f
1092	commotio	noun	commotio, commotionis, f
1093	commotiuncula	noun	commotiuncula, f indecl.
1094	commune	noun	commune, communis, n
1095	communicatio	noun	communicatio, communicationis, f
1096	communio	noun	communio, communionis, f
1097	communitas	noun	communitas, communitatis, f
1098	communitio	noun	communitio, f indecl.
1099	commutatio	noun	commutatio, f indecl.
1100	comoedia	noun	comoedia, comoediai, f
1101	compactio	noun	compactio, f indecl.
1102	compactum	noun	compactum, n indecl.
1103	compages	noun	compages, compagis, f
1104	compago	noun	compago, compaginis, f
1105	comparatio	noun	comparatio, comparationis, f
1106	comparatio	noun	comparatio, comparationis, f
1107	compellatio	noun	compellatio, f indecl.
1108	compendium	noun	compendium, compendi, n
1109	compensatio	noun	compensatio, f indecl.
1110	comperendinatus	noun	comperendinatus, comperendinatus, m
1111	compes	noun	compes, compedis, m
1112	competitor	noun	competitor, competitoris, m
1113	competitrix	noun	competitrix, f indecl.
1114	compilatio	noun	compilatio, f indecl.
1115	compitum	noun	compitum, n indecl.
1116	complementum	noun	complementum, n indecl.
1117	complexio	noun	complexio, f indecl.
1118	complexus	noun	complexus, complexus, m
1119	comploratio	noun	comploratio, f indecl.
1120	comploratus	noun	comploratus, comploratus, m
1121	compos	noun	compos, compotis, -
1122	compositio	noun	compositio, compositionis, f
1123	compositor	noun	compositor, m indecl.
1124	compositum	noun	compositum, conpositi, n
1125	compotatio	noun	compotatio, f indecl.
1126	compotrix	noun	compotrix, f indecl.
