	FPP	POS	Dictionary Entry
677	aerarium	noun	aerarium, aerarii, n
678	aerarius	adj	aerarius, aerarii, m
679	aerarius	adj	aerarius, aerarii, m
680	aeratus	adj	aeratus, aerata, NULL
681	aereus	adj	aereus, aerea, aereum
682	aerifer	adj	aerifer, NULL, NULL
683	aeripes	verb	aeripes, aeripes, NULL, NULL
684	aerugo	verb	aerugo, aeruginis, f, NULL
685	aerumna	noun	aerumna, aerumnae, f
686	aerumnosus	adj	aerumnosus, NULL, NULL
687	aes		aes indecl.
688	aesculetum	noun	aesculetum, n indecl.
689	aesculeus	adj	aesculeus, NULL, NULL
690	aesculus	noun	aesculus, aesculi, f
691	Aesopius	adj	Aesopius, NULL, NULL
692	aestas	noun	aestas, aestatis, f
693	aestifer		aestifer indecl.
694	aestimabilis	adj	aestimabilis, aestimabilis, aestimabile
695	aestimatio	noun	aestimatio, aestimationis, f
696	aestimator	noun	aestimator, m indecl.
697	aestimo	verb	aestimo, aestimare, aestumavi, aestimatus
698	aestiva	noun	aestiva, n indecl.
699	aestivus	adj	aestivus, aestiua, aestivum
700	aestuarium	noun	aestuarium, n indecl.
701	aestuo	verb	aestuo, aestuare, aestuavi, aestuatus
702	aestuose		aestuose indecl.
703	aestuosus	adj	aestuosus, aestuosa, NULL
704	aestus	noun	aestus, aestus, m
705	aetas	noun	aetas, aetatis, f
706	aetatula	noun	aetatula, aetatulae, f
707	aeternitas	noun	aeternitas, aeternitatis, f
708	aeterno		aeterno indecl.
709	aeternum		aeternum indecl.
710	aeternus	adj	aeternus, aeterna, aeternum
711	aether	noun	aether, aetheris, m
712	aetherius	adj	aetherius, aetheria, aetherium
713	Aethiops	noun	Aethiops, aethiopis, m
714	aethra	noun	aethra, aethrae, f
715	NULL	verb	NULL, NULL, f, NULL
716	aevum	noun	aevum, aeui, n
717	Afer	adj	Afer, NULL, NULL
718	aff-		aff- indecl.
719	afore		afore indecl.
720	Africa	noun	Africa, africae, f
721	Africanus	adj	Africanus, africa, africum
722	Africus	noun	Africus, africi, m
723	agaso	noun	agaso, m indecl.
724	age		age indecl.
725	agellulus	noun	agellulus, agellvli, m
726	agellus	noun	agellus, agelli, m
727	agema	noun	agema, n indecl.
728	Agenor	noun	Agenor, agenoris, m
729	agens		agens indecl.
730	ager	noun	ager, agri, m
731	aggemo	verb	aggemo, NULL, NULL, NULL
732	agger	noun	agger, aggeris, m
733	aggero	verb	aggero, aggerare, NULL, aggeratus
734	aggero	verb	aggero, aggerere, NULL, aggestus
735	aggestus	noun	aggestus, adgestus, m
736	agglomero	verb	agglomero, NULL, NULL, NULL
737	agglutino	verb	agglutino, NULL, NULL, NULL
738	aggravesco	verb	aggravesco, NULL, NULL, NULL
739	aggravo	verb	aggravo, NULL, NULL, NULL
740	aggredior	verb	aggredior, aggredere, adgressus
741	aggrego	verb	aggrego, aggregare, NULL, NULL
742	aggressio	noun	aggressio, f indecl.
743	aggressus		aggressus indecl.
744	agilis	adv	agilis indecl.
745	agilitas	noun	agilitas, agilitatis, f
746	agitabilis	adj	agitabilis, agitabilis, NULL
747	agitatio	noun	agitatio, f indecl.
748	agitator	noun	agitator, m indecl.
749	agite		agite indecl.
750	agito	verb	agito, agitare, agitaui, agitatus
751	agmen	noun	agmen, agminis, n
752	agna	noun	agna, agnae, f
753	Agnalia	noun	Agnalia, n indecl.
754	agnascor	verb	agnascor, NULL, agnatvs
755	agnatio	noun	agnatio, agnationis, f
756	agnatus		agnatus indecl.
757	agnatus		agnatus indecl.
758	agnina	noun	agnina, f indecl.
759	agnitio	noun	agnitio, agnitionis, f
760	agnosco	verb	agnosco, agnoscere, NULL, NULL
761	agnus	noun	agnus, agni, m
762	ago	verb	ago, agere, n, actus
763	Agonalis	adj	Agonalis, agonalis, NULL
764	agonium	noun	agonium, n indecl.
765	agrarius	adj	agrarius, agraria, NULL
766	agrarii	noun	agrarii, m indecl.
767	agraria		agraria indecl.
768	agrestis	adj	agrestis, agrestis, agreste
769	agrestis	adj	agrestis, agrestis, agreste
770	agricola	noun	agricola, agricolae, m
771	agricultio	noun	agricultio, f indecl.
772	agripeta	noun	agripeta, m indecl.
773	Agyieus		Agyieus indecl.
774	ah	exclaimation	ah indecl.
775	aheneus		aheneus indecl.
776	ai	exclaimation	ai indecl.
777	aiens		aiens indecl.
778	aio	verb	aio, NULL, NULL, NULL
779	Aius	noun	Aius, ain, m
780	ala	noun	ala, alae, f
781	alacer	adj	alacer, alacer, alacre
782	alacritas	noun	alacritas, alacritatis, f
783	alapa	noun	alapa, alapae, f
784	alaris		alaris indecl.
785	alarius	adv	alarius indecl.
786	alatus	adj	alatus, alata, alatum
787	NULL	verb	NULL, NULL, f, NULL
788	albatus	adj	albatus, albata, albatum
789	albens		albens indecl.
790	albeo	verb	albeo, NULL, NULL, NULL
791	albesco	verb	albesco, albescere, NULL, NULL
792	albico	verb	albico, albicare, NULL, NULL
793	albidus	adj	albidus, albida, NULL
794	Albula	noun	Albula, albulae, f
795	albulus	adj	albulus, albula, NULL
796	album	noun	album, albi, n
797	albus	adj	albus, alba, album
798	alces	noun	alces, alcis, f
799	Alcides	noun	Alcides, alcidae, m
800	Alcinous	noun	Alcinous, alcinoi, m
801	alea	noun	alea, aleae, f
802	aleator	noun	aleator, aleatoris, m
803	aleatorius	adj	aleatorius, aleatoria, aleatorium
804	alec		alec indecl.
805	Alecto	noun	Alecto, alectus, f
806	aleo	noun	aleo, m indecl.
807	ales		ales indecl.
808	alga	noun	alga, algae, f
809	algeo		algeo indecl.
810	algesco		algesco indecl.
811	algidus	adj	algidus, algida, algidum
812	algor	noun	algor, algoris, m
813	alias	adv	alias indecl.
814	alibi	adv	alibi indecl.
815	alicubi	adv	alicubi indecl.
816	alicunde	adv	alicunde indecl.
817	alienatio	noun	alienatio, alienationis, f
818	alienatus		alienatus indecl.
819	alienigena	noun	alienigena, alienigenae, m
820	alieno	verb	alieno, alienare, NULL, alienatus
821	alienum	noun	alienum, alieni, n
822	alienus	adj	alienus, aliena, alienum
823	alienus	adj	alienus, aliena, alienum
824	alienum	noun	alienum, alieni, n
825	NULL	verb	NULL, NULL, NULL, NULL
826	alimentarius	adj	alimentarius, NULL, NULL
827	alimentum	noun	alimentum, alimenti, n
828	alimonium	noun	alimonium, n indecl.
829	alio	verb	alio, NULL, NULL, NULL
830	alioqui	adv	alioqui indecl.
831	aliorsum	adv	aliorsum indecl.
832	alipes		alipes indecl.
833	aliptes	noun	aliptes, aliptae, m
834	aliqua	adv	aliqua indecl.
835	aliquam		aliquam indecl.
836	aliquamdiu	adv	aliquamdiu indecl.
837	aliqvo	verb	aliqvo, NULL, NULL, NULL
838	aliquantisper		aliquantisper indecl.
839	aliquanto	adv	aliquanto indecl.
840	aliquantulum		aliquantulum indecl.
841	aliquantum	adv	aliquantum indecl.
842	aliquantum	adv	aliquantum indecl.
843	aliquantus	adj	aliquantus, aliquanta, aliquantum
844	aliqui	pronoun	aliqui indecl.
845	aliquid		aliquid indecl.
846	aliquis	pronoun	aliquis indecl.
847	aliquo	adv	aliquo indecl.
848	aliquot	pronoun	aliquot indecl.
849	aliquotiens		aliquotiens indecl.
850	alis		alis indecl.
851	aliter	verb	aliter, NULL, NULL, NULL
852	alium		alium indecl.
853	aliunde	adv	aliunde indecl.
854	alius	adj	alius, alia, alium
855	all-		all- indecl.
856	allec		allec indecl.
857	allecto	verb	allecto, NULL, NULL, NULL
858	Alliensis	adj	Alliensis, alliensis, NULL
859	Allifanus	adj	Allifanus, allifana, NULL
860	allium	noun	allium, alii, n
861	Allobrox		Allobrox indecl.
862	almus	adj	almus, alma, almum
863	alnus	noun	alnus, alni, f
864	alo	verb	alo, alere, alui, altus
865	aloe	noun	aloe, aloes, f
866	alpha	noun	alpha, n indecl.
867	Alpinus	adj	Alpinus, alpina, alpinum
868	alsus		alsus indecl.
869	altaria		altaria indecl.
870	alte		alte indecl.
871	alter	adj	alter, altera, alterum
872	altercatio	noun	altercatio, f indecl.
873	alterco	verb	alterco, NULL, NULL, NULL
874	altercor	verb	altercor, NULL, NULL
875	alternis		alternis indecl.
876	alterno	verb	alterno, alternare, NULL, NULL
877	alternus	adj	alternus, alterna, alternumque
878	alteruter	adj	alteruter, NULL, NULL
879	alticinctus	adj	alticinctus, NULL, NULL
880	altilis	adj	altilis, altilis, NULL
881	altisonus	adj	altisonus, NULL, NULL
882	altitonans		altitonans indecl.
883	altitudo	noun	altitudo, altitudinis, f
884	altivolans		altivolans indecl.
885	altor	noun	altor, altoris, m
886	altrix	noun	altrix, altricis, f
887	altum	noun	altum, alti, n
888	altum	noun	altum, alti, n
889	altus	adj	altus, alta, altum
890	alucinor	verb	alucinor, NULL, alucinatus
891	alumna	noun	alumna, alumnae, f
892	alumnus	adj	alumnus, alumna, alumnum
893	NULL	verb	NULL, NULL, f, NULL
894	alvarium		alvarium indecl.
895	alveolus	noun	alveolus, m indecl.
896	alveus	noun	alveus, aluei, m
897	alvus	noun	alvus, alui, m
898	Alyattes		Alyattes indecl.
899	amabilis	adv	amabilis indecl.
900	amabiliter	adv	amabiliter indecl.
901	amandatio	noun	amandatio, f indecl.
902	amando	verb	amando, amandare, NULL, amandatus
903	amandus	noun	amandus, amandi, m
904	amans		amans indecl.
905	amanter	adv	amanter indecl.
906	amaracus	noun	amaracus, amaraci, m
907	amarantus	noun	amarantus, m indecl.
908	amarities	noun	amarities, f indecl.
909	amaror	noun	amaror, m indecl.
910	amarus	adj	amarus, amara, amarum
911	Amaryllis		Amaryllis indecl.
912	amata	noun	amata, amatae, f
913	Amathusia		Amathusia indecl.
914	amator	noun	amator, amatoris, m
915	amatorie		amatorie indecl.
916	amatorius	adj	amatorius, amatoria, amatorium
917	amatus		amatus indecl.
918	Amazon	noun	Amazon, amazonis, f
919	Amazonis	noun	Amazonis, f indecl.
920	Amazonius	adj	Amazonius, amazonia, NULL
921	ambactus	noun	ambactus, m indecl.
922	ambago	verb	ambago, NULL, NULL, ambactus
923	ambedo	verb	ambedo, NULL, NULL, NULL
924	ambi-		ambi- indecl.
925	amb		amb indecl.
926	ambigo	verb	ambigo, ambigere, NULL, NULL
927	ambigue		ambigue indecl.
928	ambiguitas	noun	ambiguitas, f indecl.
929	ambiguus	adj	ambiguus, ambigua, ambiguum
930	ambit	verb	ambit, ambire, NULL, ambitus
931	Ambiorix		Ambiorix indecl.
932	ambitio	noun	ambitio, ambitionis, f
933	ambitiose		ambitiose indecl.
934	ambitiosus	adj	ambitiosus, ambitiosa, ambitiosum
935	ambitus		ambitus indecl.
936	ambitus	noun	ambitus, ambitus, m
937	ambo	numeral	ambo indecl.
938	Ambracia	noun	Ambracia, ambraciae, f
939	ambrosia	noun	ambrosia, ambrosiae, f
940	ambrosius	adj	ambrosius, ambrosia, NULL
941	ambubaia	noun	ambubaia, f indecl.
942	ambulatio	noun	ambulatio, ambulationis, f
943	ambulatiuncula	noun	ambulatiuncula, f indecl.
944	ambulo	verb	ambulo, ambulare, ambulavi, ambulatus
945	amburo	verb	amburo, NULL, n, ambustus
946	amellus	noun	amellus, amelli, m
947	amens	adv	amens indecl.
948	amentatus		amentatus indecl.
949	amentia	noun	amentia, amentiae, f
950	amentum	noun	amentum, amenti, n
951	Amerinus	adj	Amerinus, amerina, NULL
952	ames	noun	ames, m indecl.
953	amethystinus	adj	amethystinus, amethystina, amethystinum
954	amethystos		amethystos indecl.
955	amfractus		amfractus indecl.
956	amica	noun	amica, amicae, f
957	NULL	verb	NULL, NULL, NULL, NULL
958	amicio		amicio indecl.
959	amicitia	noun	amicitia, amicitiae, f
960	amictus		amictus indecl.
961	amictus	noun	amictus, amictus, m
962	amicula	noun	amicula, amiculae, f
963	amiculum	noun	amiculum, amiculi, n
964	amiculus	noun	amiculus, amiculi, m
965	amicus	adj	amicus, amica, amicum
966	amicus	noun	amicus, amici, m
967	amigro		amigro indecl.
968	Aminaeus	adj	Aminaeus, NULL, NULL
969	amissio	noun	amissio, f indecl.
970	amissum		amissum indecl.
971	amissus		amissus indecl.
972	amissus	noun	amissus, amissus, m
973	amita	noun	amita, amitae, f
974	amitto	verb	amitto, amittere, amisi, amissus
975	amnicola	noun	amnicola, amnicolaeque, m
976	amniculus	noun	amniculus, m indecl.
977	amnis	noun	amnis, amnis, m
978	amo	verb	amo, amare, amavi, amatus
979	amoenitas	noun	amoenitas, f indecl.
980	amoenus	adj	amoenus, amoena, amoenum
981	amolior	verb	amolior, NULL, amolitus
982	amomum	noun	amomum, amomi, n
983	amor	noun	amor, amoris, m
984	amotio	noun	amotio, f indecl.
985	amoveo	verb	amoveo, amouere, amovi, amotus
986	amphibolia	noun	amphibolia, f indecl.
987	Amphictyones	noun	Amphictyones, m indecl.
988	Amphion	noun	Amphion, amphionis, m
989	amphitheatrum	noun	amphitheatrum, amphitheatri, n
990	amphora	noun	amphora, amphorae, f
991	Amphrysius	adj	Amphrysius, amphrysia, NULL
992	Amphrysus	noun	Amphrysus, amphrysi, m
993	ample		ample indecl.
994	amplecto	verb	amplecto, amplectere, NULL, amplexus
995	amplexo		amplexo indecl.
996	amplexor	verb	amplexor, NULL, amplexatus
997	amplexus		amplexus indecl.
998	amplexus	noun	amplexus, amplexus, m
999	amplificatio	noun	amplificatio, amplificationis, f
1000	amplificator	noun	amplificator, m indecl.
1001	amplifice		amplifice indecl.
1002	amplifico	verb	amplifico, amplificare, NULL, amplificatus
1003	amplio	verb	amplio, ampliare, n, ampliatus
1004	amplitudo	noun	amplitudo, amplitudinis, f
1005	amplius		amplius indecl.
1006	amplus	adj	amplus, ampla, amplum
1007	Ampsanctus	noun	Ampsanctus, m indecl.
1008	ampulla	noun	ampulla, ampullae, f
1009	ampullor	verb	ampullor, NULL, NULL
1010	amputatio	noun	amputatio, f indecl.
1011	amputo	verb	amputo, amputare, amputavi, amputatus
1012	amurca	noun	amurca, amurcae, f
1013	Amyclae	noun	Amyclae, f indecl.
1014	Amyclaeus	adj	Amyclaeus, NULL, amyclaeumque
1015	amygdalum	noun	amygdalum, amygdali, n
1016	amystis	noun	amystis, amystis, f
1017	an	conj	an indecl.
1018	anabathra		anabathra indecl.
1019	Anagninus	adj	Anagninus, NULL, anagninum
1020	anagnostes	noun	anagnostes, anagnostae, m
1021	analeptris	noun	analeptris, f indecl.
1022	anapaestica		anapaestica indecl.
1023	anapaestus	adj	anapaestus, NULL, anapaestum
1024	anas		anas indecl.
1025	anaticula	noun	anaticula, f indecl.
1026	anatocismus	noun	anatocismus, m indecl.
1027	anceps	noun	anceps, ancipitis, n
1028	Anchises	noun	Anchises, anchisi, m
1029	Anchiseus	adj	Anchiseus, NULL, NULL
1030	Anchisiades	noun	Anchisiades, m indecl.
1031	ancile	noun	ancile, n indecl.
1032	ancilla	noun	ancilla, ancillae, f
1033	ancillaris	adj	ancillaris, ancillaris, ancillareque
1034	ancillula	noun	ancillula, ancillulae, f
1035	ancora	noun	ancora, ancorae, f
1036	ancorale	noun	ancorale, ancoralis, n
1037	ancorarius	adj	ancorarius, NULL, NULL
1038	andabata	noun	andabata, m indecl.
1039	androgynus	noun	androgynus, m indecl.
1040	anellus	noun	anellus, anelli, m
1041	anethum	noun	anethum, anethi, n
1042	anfractus		anfractus indecl.
1043	ango	verb	ango, angere, anxi, anxurus
1044	angor	noun	angor, angoris, m
1045	anguicomus	adj	anguicomus, NULL, NULL
1046	anguiculus	noun	anguiculus, m indecl.
1047	anguifer	adj	anguifer, anguifera, anguiferumque
1048	anguigena	noun	anguigena, anguigenae, m
1049	anguilla	noun	anguilla, anguillae, f
1050	anguineus	adj	anguineus, anguinea, NULL
1051	anguinus	adj	anguinus, anguina, anguinum
1052	anguipes		anguipes indecl.
1053	anguis	adj	anguis, anguis, angue
1054	Anguitenens	adj	Anguitenens, anguitenens, anguitenens
1055	angulatus		angulatus indecl.
1056	angulus	noun	angulus, anguli, m
1057	anguste		anguste indecl.
1058	angustia	noun	angustia, angustiae, f
1059	angusto	verb	angusto, angustare, NULL, NULL
1060	angustum	noun	angustum, angusti, n
1061	angustus	adj	angustus, angusta, angustum
1062	anhelitus	noun	anhelitus, anhelitus, m
1063	anhelo	verb	anhelo, anhelare, NULL, NULL
1064	anhelus	adj	anhelus, anhela, anhelum
1065	anicula	noun	anicula, aniculae, f
1066	Aniensis	adj	Aniensis, aniensis, NULL
1067	anilis	adv	anilis indecl.
1068	anilitas	noun	anilitas, f indecl.
1069	aniliter	adv	aniliter indecl.
1070	anima	noun	anima, animae, f
1071	animabilis	adv	animabilis indecl.
1072	animadversio	noun	animadversio, animadversionis, f
1073	animadversor	noun	animadversor, m indecl.
1074	animadverto	verb	animadverto, animadvertere, animadverti, NULL
1075	animal	noun	animal, animalis, n
1076	animalis	adj	animalis, animalis, animale
1077	animans		animans indecl.
1078	animatio	noun	animatio, f indecl.
1079	animatus		animatus indecl.
1080	animo	verb	animo, animare, NULL, animatus
1081	animo	verb	animo, animare, NULL, animatus
1082	animose		animose indecl.
1083	animosus	adj	animosus, animosa, animosum
1084	animosus	adj	animosus, animosa, animosum
1085	animula	noun	animula, animulae, f
1086	animus	noun	animus, animi, m
1087	Anio	noun	Anio, anienis, m
1088	annalis	adj	annalis, annalis, f
1089	annalis	adj	annalis, annalis, f
1090	anne	verb	anne, NULL, NULL, NULL
1091	adnecto	verb	adnecto, adnectere, NULL, annexus
1092	anniculus	adj	anniculus, annicula, anniculum
1093	annitor	verb	annitor, NULL, adnixus
1094	anniversarius	adj	anniversarius, anniversaria, anniuersarium
1095	anno	verb	anno, NULL, NULL, NULL
1096	annon		annon indecl.
1097	annona	noun	annona, annonae, f
1098	annosus	adj	annosus, annosa, annosum
1099	annotinus	adj	annotinus, NULL, NULL
1100	annoto	verb	annoto, annotare, NULL, annotatus
1101	annus	noun	annus, anni, m
1102	annuus	adj	annuus, annua, annuum
1103	anquiro	verb	anquiro, anquirere, NULL, NULL
1104	ansa	noun	ansa, ansae, f
1105	anser	noun	anser, anseris, m
1106	ante	adpostion	ante indecl.
1107	antea	adv	antea indecl.
1108	Antecanem		Antecanem indecl.
1109	NULL	verb	NULL, antecapere, NULL, anteceptus
1110	antecedens		antecedens indecl.
1111	antecedo	verb	antecedo, antecedere, NULL, antecessus
1112	antecello	verb	antecello, antecellere, NULL, NULL
1113	anteceptus		anteceptus indecl.
1114	antecessio	noun	antecessio, f indecl.
1115	antecursor	verb	antecursor, NULL, NULL
1116	anteeo	verb	anteeo, anteire, NULL, NULL
1117	antefert	verb	antefert, anteferre, NULL, antelatus
1118	antefixus	adj	antefixus, antefixa, NULL
1119	antegredior	verb	antegredior, NULL, NULL
1120	antehabeo	verb	antehabeo, NULL, NULL, NULL
1121	antehac	adv	antehac indecl.
1122	antelucanus	adj	antelucanus, antelucana, antelucanum
1123	antemeridianus	adj	antemeridianus, antemeridiana, antemeridianum
1124	antemitto		antemitto indecl.
1125	antemna		antemna indecl.
1126	anteoccupatio		anteoccupatio indecl.
1127	antepes		antepes indecl.
1128	antepilanus	noun	antepilanus, antepilani, m
1129	antepono	verb	antepono, anteponere, anteposui, antepositus
1130	antequam	conj	antequam indecl.
1131	antes	noun	antes, m indecl.
1132	antesignanus	noun	antesignanus, antesignani, m
1133	antestor	verb	antestor, antestare, NULL
1134	antestor	verb	antestor, NULL, antestatus
1135	anteuenit	verb	anteuenit, antevenire, anteveni, NULL
1136	antevertit	verb	antevertit, NULL, NULL, NULL
1137	anthias	noun	anthias, anthiae, m
1138	anticipatio	noun	anticipatio, f indecl.
1139	anticipo	verb	anticipo, anticipare, NULL, NULL
1140	anticus	adj	anticus, antica, anticum
1141	antidea		antidea indecl.
1142	antidotum	noun	antidotum, antidoti, f
1143	antiquaria	noun	antiquaria, f indecl.
1144	antiquarius	adj	antiquarius, antiquaria, antiquarium
