,Workgroup,Work,Language,Words,URN,URL
867,Simplicius,In Aristotelis quattuor libros de caelo commentaria,"grc,lat",354839,urn:cts:greekLit:tlg4013.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4013.tlg001.opp-grc1:1-4/
868,Simplicius,In Aristotelis Categorias Commentarium,"grc,lat",224520,urn:cts:greekLit:tlg4013.tlg003.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4013.tlg003.opp-grc1:1-3/
869,Simplicius,In Aristotelis physicorum libros commentaria,"grc,lat",559473,urn:cts:greekLit:tlg4013.tlg004.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4013.tlg004.opp-grc1:1-5/
870,Simplicius,In Aristotelis libros de anima commentaria [Sp.?] (fort. auctore Prisciano Lydo),"grc,lat",146659,urn:cts:greekLit:tlg4013.tlg005.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4013.tlg005.opp-grc1:1-3/
871,Joannes Philoponus,In Aristotelis Categorias Commentarium,"grc,lat",97326,urn:cts:greekLit:tlg4015.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4015.tlg001.opp-grc1:1/
872,Joannes Philoponus,in Aristotelis Analytica Priora commentaria,"grc,lat",220500,urn:cts:greekLit:tlg4015.tlg002.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4015.tlg002.opp-grc1:1-5/
873,Joannes Philoponus,In Aristotelis Analytica Posteriora Commentaria,"grc,lat",198660,urn:cts:greekLit:tlg4015.tlg004.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4015.tlg004.opp-grc1:1-2/
874,Joannes Philoponus,in Aristotelis Meteorologicorum librum primum commentarium,"grc,lat",59565,urn:cts:greekLit:tlg4015.tlg005.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4015.tlg005.opp-grc1:1.introduction-1.4/
875,Joannes Philoponus,In Aristotelis Libros De Generatione Et Corruptione Commentaria,"grc,lat,ita",140793,urn:cts:greekLit:tlg4015.tlg006.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4015.tlg006.opp-grc1:1-2/
876,Joannes Philoponus,In Libros De Generatione Animalium Commentaria,"grc,lat",119932,urn:cts:greekLit:tlg4015.tlg007.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4015.tlg007.opp-grc1:1-5/
877,Joannes Philoponus,in Aristotelis de Anima libros commentaria,"grc,lat",281183,urn:cts:greekLit:tlg4015.tlg008.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4015.tlg008.opp-grc1:1-3/
878,Joannes Philoponus,In Aristotelis Physicorum Libros Commentaria,"grc,lat",426859,urn:cts:greekLit:tlg4015.tlg009.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4015.tlg009.opp-grc1:1-5/
879,Ammonius,In Porphyrii Isagogen Sive Quinque Voces,"grc,lat,deu",63707,urn:cts:greekLit:tlg4016.tlg001.opp-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4016.tlg001.opp-grc2:2.introduction-2.4/
880,Ammonius,In Aristotelis Categorias Commentarius,"grc,lat,deu",48164,urn:cts:greekLit:tlg4016.tlg002.opp-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4016.tlg002.opp-grc2:1.1.introduction-1.1.4/
881,Ammonius,In Aristotelis Librum De Interpretatione Commentarius,"grc,lat",140471,urn:cts:greekLit:tlg4016.tlg003.opp-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4016.tlg003.opp-grc2:1/
882,Ammonius,In Aristotelis Analyticorum Priorum Librum I Commentarium,"grc,lat",45416,urn:cts:greekLit:tlg4016.tlg004.opp-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4016.tlg004.opp-grc2:1-5/
883,Syrianus,In Aristotelis Metaphysica Commentaria,"grc,lat",87203,urn:cts:greekLit:tlg4017.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4017.tlg001.opp-grc1:1-3/
884,Asclepius,In Aristotelis Metaphysicorum Libros A-Z Commentaria,"grc,lat",206246,urn:cts:greekLit:tlg4018.tlg001.opp-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4018.tlg001.opp-grc2:1-5/
885,Olympiodorus,Prolegomena,"grc,lat",11085,urn:cts:greekLit:tlg4019.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4019.tlg001.opp-grc1:1/
886,Olympiodorus,In Categorias Commentarium,"grc,lat",55321,urn:cts:greekLit:tlg4019.tlg002.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4019.tlg002.opp-grc1:1/
887,Olympiodorus,In Aristotelis meteora commentaria,"grc,lat",138691,urn:cts:greekLit:tlg4019.tlg003.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4019.tlg003.opp-grc1:1-4/
888,Elias,In Porphyrii isagogen,"grc,lat",47124,urn:cts:greekLit:tlg4020.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4020.tlg001.opp-grc1:1-3/
889,Elias,Eliae (olim Davidis) in Aristotelis categorias commentarium,"grc,lat",70337,urn:cts:greekLit:tlg4020.tlg002.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4020.tlg002.opp-grc1:1-2/
890,David the Invincible,Prolegomena philosophiae,"grc,lat",38884,urn:cts:greekLit:tlg4021.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4021.tlg001.opp-grc1:1/
891,David the Invincible,In Porphyrii isagogen commentarium,"grc,lat",63062,urn:cts:greekLit:tlg4021.tlg002.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4021.tlg002.opp-grc1:1-3/
892,Agathias Scholasticus,Historiae,"grc,lat",75008,urn:cts:greekLit:tlg4024.tlg001.opp-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4024.tlg001.opp-grc2:1.praef/
893,Agathias Scholasticus,Historiae,lat,54267,urn:cts:greekLit:tlg4024.tlg001.opp-lat1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4024.tlg001.opp-lat1:1.praef/
894,Agathias Scholasticus,Epigrammata,"grc,lat",6632,urn:cts:greekLit:tlg4024.tlg002.opp-grc12,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4024.tlg002.opp-grc12:pr-4/
895,Anonymi in Aristotelis Categorias,Paraphrasis categoriarum,"grc,lat",41877,urn:cts:greekLit:tlg4027.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4027.tlg001.opp-grc1:preface-4/
896,Sophonias,In Aristotelis Libros De Anima Paraphrasis,"grc,lat",76805,urn:cts:greekLit:tlg4030.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4030.tlg001.opp-grc1:1.1-1.2/
897,Eustratius,In Aristotelis Ethica Nicomachea I Commentaria,"grc,lat",284195,urn:cts:greekLit:tlg4031.tlg002.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4031.tlg002.opp-grc1:1-5/
898,Anonymi In Aristotelis Ethica Nicomachea,In ethica Nicomachea paraphrasis,"grc,lat",103435,urn:cts:greekLit:tlg4033.tlg003.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4033.tlg003.opp-grc1:1-5/
899,Michael Ephesius,In parva naturalia commentaria,"grc,lat",69351,urn:cts:greekLit:tlg4034.tlg002.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4034.tlg002.opp-grc1:1-5/
900,Michaelis Ephesius,In libros de partibus animalium,"grc,lat,deu,fre",47085,urn:cts:greekLit:tlg4034.tlg003.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4034.tlg003.opp-grc1:1-4/
901,Michaelis Ephesius,In Librum De Animalium Motione Commentarium,"grc,lat,deu,French",13147,urn:cts:greekLit:tlg4034.tlg004.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4034.tlg004.opp-grc1:1/
902,Michaelis Ephesius,In Librum De Animalium Incessu Commentarium,"grc,lat,deu,French",17338,urn:cts:greekLit:tlg4034.tlg005.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4034.tlg005.opp-grc1:1/
903,Michael Ephesius,In Librum Quintum Ethicorum Nicomacheorum Commentarium,"grc,lat,deu",34622,urn:cts:greekLit:tlg4034.tlg006.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4034.tlg006.opp-grc1:1/
904,Proclus Diadochus,In Platonis Rem Publicam Commentarii,"grc,lat,deu",201506,urn:cts:greekLit:tlg4036.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4036.tlg001.opp-grc1:1-5/
905,Eutocius,Commentarii in libros de sphaera et cylindro,"grc,lat,fre",29747,urn:cts:greekLit:tlg4072.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4072.tlg001.1st1K-grc1:1-5/
906,Eutocius,Commentarius in dimensionem circuli,"grc,lat,fre",3986,urn:cts:greekLit:tlg4072.tlg002.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4072.tlg002.1st1K-grc1:1.1/
907,Eutocius,Commentarius in libros de planorum aequilibriis,"grc,lat,fre",7275,urn:cts:greekLit:tlg4072.tlg003.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4072.tlg003.1st1K-grc1:1.1-1.2/
908,Marinus,Commentarium in Euclidis data,"grc,lat",2939,urn:cts:greekLit:tlg4075.tlg002.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4075.tlg002.1st1K-grc1:1/
909,Zosimus,Historia Nova,"grc,lat",62232,urn:cts:greekLit:tlg4084.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4084.tlg001.opp-grc1:1.1.1-1.1.2/
910,"Theodoret, Bishop of Cyrus",Historia Ecclesiastica,"grc,lat",68026,urn:cts:greekLit:tlg4089.tlg003.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4089.tlg003.1st1K-grc1:1.praef/
911,Theodoretus,Historia ecclesiastica,"grc,lat,deu,fre",130592,urn:cts:greekLit:tlg4089.tlg003.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4089.tlg003.opp-grc1:1.1.1-1.1.4/
912,"Theodoret, Bishop of Cyrus",Historia Religiosa,"grc,lat",44608,urn:cts:greekLit:tlg4089.tlg004.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4089.tlg004.1st1K-grc1:prologos-4/
913,Cyrillus Alexandrinus,In XII Prophetas,"grc,lat",424307,urn:cts:greekLit:tlg4090.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4090.tlg001.1st1K-grc1:hosea.praefatio.1-hosea.praefatio.5/
914,Cyrillus Archiepiscopus Alexandrinus,Preface In XII Prophetas,"grc,lat",3154,urn:cts:greekLit:tlg4090.tlg001.1st1K-lat1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4090.tlg001.1st1K-lat1:1-5/
915,Philip Edward Pusey,Citatorum In Cyrilli In XII Prophetas,"grc,lat",126,urn:cts:greekLit:tlg4090.tlg001.1st1K-lat2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4090.tlg001.1st1K-lat2:1-5/
916,Philip Edward Pusey,Index In Cyrilli In XII Prophetas,lat,20052,urn:cts:greekLit:tlg4090.tlg001.1st1K-lat3,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4090.tlg001.1st1K-lat3:1-5/
917,Catenae (Novum Testamentum),Catena In Matthaeum,"grc,lat",78153,urn:cts:greekLit:tlg4102.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg001.opp-grc1:toc-2/
918,Catenae (Novum Testamentum),Catena In Marcum,"grc,lat",57578,urn:cts:greekLit:tlg4102.tlg002.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg002.opp-grc1:toc-2/
919,Catenae (Novum Testamentum),Supplementum et varietas lectionis ad commentarium Chrysostomi in evangelium sancti Matthaei,"grc,lat",12058,urn:cts:greekLit:tlg4102.tlg003.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg003.opp-grc1:3.5.13-3.5.18/
920,Catenae (Novum Testamentum),Catena In Lucam,"grc,lat",50565,urn:cts:greekLit:tlg4102.tlg004.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg004.opp-grc1:toc-3/
921,Catenae (Novum Testamentum),Catena In Joannem,"grc,lat",74705,urn:cts:greekLit:tlg4102.tlg005.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg005.opp-grc1:toc-3/
922,Catenae (Novum Testamentum),Supplementum Et Varietas Lectionis Ad Catenam In Evangelium sancti Lucae,"grc,lat",3106,urn:cts:greekLit:tlg4102.tlg006.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg006.opp-grc1:2.6.1/
923,Catenae (Novum Testamentum),Supplementum Et Varietas Lectionis Ad Catenam In Evangelium,"grc,lat",3653,urn:cts:greekLit:tlg4102.tlg007.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg007.opp-grc1:1.178.9-1.178.31/
924,Catenae (Novum Testamentum),Catena In Acta,"grc,lat",120230,urn:cts:greekLit:tlg4102.tlg008.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg008.opp-grc1:praef-4/
925,Catenae (Novum Testamentum),Catena In Epistulam Ad Romanos (typus Vaticanus),"grc,lat",49578,urn:cts:greekLit:tlg4102.tlg010.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg010.opp-grc1:praef-3/
926,Catenae (Novum Testamentum),Catena In Epistulam Ad Romanos (typus Monacensis),"grc,lat",114936,urn:cts:greekLit:tlg4102.tlg011.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg011.opp-grc1:7.7.verse-7.7.4/
927,Catenae (Novum Testamentum),Catena In Epistulam I Ad Corinthios,"grc,grc",105825,urn:cts:greekLit:tlg4102.tlg012.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg012.opp-grc1:hyp-2/
928,Catenae (Novum Testamentum),Catena In Epistulam II Ad Corinthios,"grc,lat",34412,urn:cts:greekLit:tlg4102.tlg013.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg013.opp-grc1:praef-3/
929,Catenae (Novum Testamentum),Catena In Epistulam Ad Galatas,"grc,lat",27259,urn:cts:greekLit:tlg4102.tlg019.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg019.opp-grc1:hyp-2/
930,Catenae (Novum Testamentum),Catena In Epistulam Ad Ephesios,"grc,lat",38779,urn:cts:greekLit:tlg4102.tlg020.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg020.opp-grc1:hyp-3/
931,Catenae (Novum Testamentum),Catena In Epistulam Ad Philippenses,"grc,lat",18635,urn:cts:greekLit:tlg4102.tlg021.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg021.opp-grc1:hyp-2/
932,Catenae (Novum Testamentum),Catena In Epistulam Ad Colossenses,"grc,lat",13775,urn:cts:greekLit:tlg4102.tlg022.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg022.opp-grc1:hyp-2/
933,Catenae (Novum Testamentum),Catena In Epistulam I Ad Thessalonicenses,"grc,lat",9699,urn:cts:greekLit:tlg4102.tlg023.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg023.opp-grc1:hyp-3/
934,Catenae (Novum Testamentum),Catena In Epistulam II Ad Thessalonicenses,"grc,lat",9616,urn:cts:greekLit:tlg4102.tlg024.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg024.opp-grc1:hyp-2/
935,>Catenae (Novum Testamentum),Catena In Epistulam I Ad Timotheum,"grc,lat",13958,urn:cts:greekLit:tlg4102.tlg034.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg034.opp-grc1:pr-3/
936,Catenae (Novum Testamentum),Catena In Epistulam II Ad Timotheum,"grc,lat",7952,urn:cts:greekLit:tlg4102.tlg035.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg035.opp-grc1:hyp-2/
937,Catenae (Novum Testamentum),Catena In Epistulam Ad Titum,"grc,lat",4544,urn:cts:greekLit:tlg4102.tlg036.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg036.opp-grc1:hyp-2/
938,Catenae (Novum Testamentum),Catena In Epistulam Ad Philemonem,"grc,lat",2186,urn:cts:greekLit:tlg4102.tlg037.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg037.opp-grc1:hyp-2/
939,Catenae (Novum Testamentum),Catena In Epistulam Ad Hebraeos,"grc,lat",153670,urn:cts:greekLit:tlg4102.tlg038.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg038.opp-grc1:hyp-3/
940,Catenae (Novum Testamentum),Catena In Epistulam Jacobi,grc,10937,urn:cts:greekLit:tlg4102.tlg040.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg040.opp-grc1:hyp-4/
941,Catenae (Novum Testamentum),Catena In Epistulam Petri I,"grc,lat",11631,urn:cts:greekLit:tlg4102.tlg041.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg041.opp-grc1:praef-4/
942,Catenae (Novum Testamentum),Catena In Epistulam Petri II,"grc,lat",5284,urn:cts:greekLit:tlg4102.tlg042.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg042.opp-grc1:hyp-4/
943,Catenae (Novum Testamentum),Catena In Epistulam Joannis I,"grc,lat",11683,urn:cts:greekLit:tlg4102.tlg043.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg043.opp-grc1:hyp-4/
944,Catenae (Novum Testamentum),Catena In Epistulam Joannis II,"grc,lat",658,urn:cts:greekLit:tlg4102.tlg044.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg044.opp-grc1:hyp-2/
945,Catenae (Novum Testamentum),Catena In Epistulam Joannis III,"grc,lat",926,urn:cts:greekLit:tlg4102.tlg045.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg045.opp-grc1:hyp-3/
946,Catenae (Novum Testamentum),Catena In Epistulam Juda,"grc,lat",4915,urn:cts:greekLit:tlg4102.tlg046.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlg046.opp-grc1:1.1/
947,Catenae (Novum Testamentum),Prooemium Pseudo-Oecumenii In Apocalypsin Commentarii,grc,876,urn:cts:greekLit:tlg4102.tlgX01.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlgX01.opp-grc1:1/
948,Catenae (Novum Testamentum),Commentarius In Apocalypsin,grc,97087,urn:cts:greekLit:tlg4102.tlgX02.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlgX02.opp-grc1:toc-4/
949,Catenae (Novum Testamentum),Commentarius In Apocalypsin,grc,23735,urn:cts:greekLit:tlg4102.tlgX03.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4102.tlgX03.opp-grc1:1.1/
950,Vitae Pindari et varia de Pindaro,Vita Ambrosiana,"grc,lat",537,urn:cts:greekLit:tlg4170.tlg001a.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4170.tlg001a.1st1K-grc1:1-2/
951,Vitae Pindari et varia de Pindaro,Vita Thomana et hypothesis Olympiorum,"grc,lat",539,urn:cts:greekLit:tlg4170.tlg001b.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4170.tlg001b.1st1K-grc1:1/
952,Vitae Pindari et varia de Pindaro,Vita metrica,"grc,lat",205,urn:cts:greekLit:tlg4170.tlg001c.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4170.tlg001c.1st1K-grc1:1/
953,Vitae Pindari et varia de Pindaro,Pentathlon et de novem lyricis,"grc,lat",188,urn:cts:greekLit:tlg4170.tlg001d.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4170.tlg001d.1st1K-grc1:1-2/
954,Anonymous,In Dionysii periegetae orbis descriptionem,"grc,lat,deu",13141,urn:cts:greekLit:tlg4174.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4174.tlg001.1st1K-grc1:1-5/
955,Anonymi in Aristotelis Sophisticos Elenchos,In Aristotelis sophisticos elenchos paraphrasis,"grc,lat",33087,urn:cts:greekLit:tlg4193.tlg012.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg4193.tlg012.opp-grc1:pr-4/
956,Anonymous,Scholia in Dionysium Periegetam,"grc,lat,deu",16620,urn:cts:greekLit:tlg5019.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5019.tlg001.1st1K-grc1:vita-7/
957,Scholia in Euclidem,Scholia in Euclidis Data,"grc,lat",17698,urn:cts:greekLit:tlg5022.tlg002.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5022.tlg002.1st1K-grc1:scholia.1-scholia.5/
958,Scholia in Euclidem,Scholia in Euclidis optica (scholia vetera),"grc,lat",3826,urn:cts:greekLit:tlg5022.tlg003.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5022.tlg003.1st1K-grc1:1-5/
959,Scholia in Euclidem,Scholia in opticorum recensionem Theonis (scholia vetera),"grc,lat",7899,urn:cts:greekLit:tlg5022.tlg004.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5022.tlg004.1st1K-grc1:1-5/
960,Scholia in Euclidem,Scholia in Euclidis catoptrica (scholia vetera),"grc,lat",3546,urn:cts:greekLit:tlg5022.tlg005.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5022.tlg005.1st1K-grc1:1-5/
961,Scholia in Euclidem,Scholia in Euclidis phaenomena (scholia vetera),"grc,lat",5495,urn:cts:greekLit:tlg5022.tlg006.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5022.tlg006.1st1K-grc1:pr.1-pr.2/
962,Scholia in Euclidem,Scholia in Euclidis data et catoptrica (scholia vetera),"grc,lat",583,urn:cts:greekLit:tlg5022.tlg007.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5022.tlg007.1st1K-grc1:1/
963,Scholia Euripidem,Vitae Euripidis,"grc,lat",4653,urn:cts:greekLit:tlg5023.tlg010.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5023.tlg010.1st1K-grc1:1-5/
964,Scholia Euripidem,Scholia in Euripidis Rhesum,"grc,lat",7574,urn:cts:greekLit:tlg5023.tlg011.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5023.tlg011.1st1K-grc1:1.1-1.2/
965,Scholia Euripidem,Scholia in Euripidis Troiades,"grc,lat",8266,urn:cts:greekLit:tlg5023.tlg012.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5023.tlg012.1st1K-grc1:1.1/
966,Scholia Euripidem,Scholia in Euripidis Hippolytum,"grc,lat",43802,urn:cts:greekLit:tlg5023.tlg013.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5023.tlg013.1st1K-grc1:1.1/
967,Scholia Euripidem,"Scholia in Euripidis Hecubam (scholia vetera et scholia recentiora Thomae Magistri, Triclinii, Moschopuli et anonyma)","grc,lat",101695,urn:cts:greekLit:tlg5023.tlg014.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5023.tlg014.1st1K-grc1:1.1-1.2/
968,Scholia in Homerum,Scholia in Iliadum,"grc,lat",809510,urn:cts:greekLit:tlg5026.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5026.tlg001.1st1K-grc1:1.1.1-1.1.5/
969,Scholia in Homerum,Scholia in Odysseam,"grc,lat",247533,urn:cts:greekLit:tlg5026.tlg007.First1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5026.tlg007.First1K-grc1:1.epigraph.pr-1.epigraph.2/
970,Pindar Scholia,Scholia in Pindarum Olympian Odes,"grc,lat",67420,urn:cts:greekLit:tlg5034.tlg001a.perseus-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5034.tlg001a.perseus-grc1:1.1-1.44/
971,Pindar Scholia,Scholia in Pindarum Pythian Odes,"grc,lat",45611,urn:cts:greekLit:tlg5034.tlg001b.perseus-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5034.tlg001b.perseus-grc1:1.1-1.56/
972,Pindar Scholia,Scholia in Pindarum Nemean Odes,"grc,lat",35219,urn:cts:greekLit:tlg5034.tlg001c.perseus-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5034.tlg001c.perseus-grc1:1.1-1.42/
973,Pindar Scholia,Scholia in Pindarum Isthmian Odes,"grc,lat",15885,urn:cts:greekLit:tlg5034.tlg001d.perseus-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5034.tlg001d.perseus-grc1:1.1-1.54/
974,Scholia in Sophoclem,Scholia in Sophoclem (scholia vetera),"grc,lat",89341,urn:cts:greekLit:tlg5037.tlg004.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg5037.tlg004.1st1K-grc1:1.1-1.11/
975,Anonymi In Aristotelis Librum Alterum Analyticorum Posteriorum,Anonymi in analyticorum posteriorum librum alterum commentarium,"grc,lat",25619,urn:cts:greekLit:tlg9004.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg9004.tlg001.opp-grc1:1-5/
976,,Libanius Opera,lat,7534,urn:cts:greekLit:tlg9006.tlg011.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg9006.tlg011.opp-grc1:1-5/
977,Suda,Suidae lexicon,"grc,lat",821723,urn:cts:greekLit:tlg9010.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg9010.tlg001.1st1K-grc1:1.A.1a-1.A.4/
978,Stephanus of Alexandria,In Aristotelis librum de interpretatione commentarium,"grc,lat",31310,urn:cts:greekLit:tlg9019.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg9019.tlg001.opp-grc1:1-2/
